كیانا,هنری,14272369736,1995-07-09,شمال آوا,ره  گستر نفت,
اميرعباس,اشتری,13789231730,1984-02-03,استان يسنا,سيمان اردبيل و آهك آذرشهر,
مبينا,ربانی,48914337385,2004-05-25,شهرستان فاطمه,بازرگانی بین المللی استوان سپند,
سجاد,ولاشجردی,26189645618,2008-08-16,شرق مائده,گروه سرمايه گذاري ها,
رضا,ایروانی,89719970735,1998-06-05,بندر فاطمه,مهندسی فرسار تجارت,
زينب,اشرفی,49708290263,1979-06-27,شرق علي,توليدي وصنعتي ايران وغرب,
فاطمه,شادروان,70263748738,2001-01-04,شمال اميرمحمد,صنایع خالص سازان روی زنجان,
آرمين,کمالی,26136231314,2010-01-18,شهر مهدي,تولیدی و صنعتی  فراسان,
ماهان,همدانی,52498598184,1975-08-18,جنوب محدثه,گسترش سرمایه گذاری ایرانیان,
مهدی,یزدی,42958489277,1980-11-12,غرب حنانه,شاد گل نیشابور,
زهرا,ضابطی,91991301064,1982-06-28,روستای محدثه,سيمان دورود,
اميرعلي,علی شاهی,19433153909,2007-01-11,شهر پرنيا,گمرگ ایران,
اميرمهدي,شمشیری,42617397931,2001-10-30,شهرستان آيلين,قاچاقچی,
امیرعباس,ولاشجردی,24441047686,1992-12-03,باغات مهدی,داملران,
نازنین,ربانی,51815959731,1971-12-02,باغات اميرعباس,سرمايه گذاري صنعت بيمه,
النا,الوندی,55889066390,1977-12-25,استان ایلیا,صنايع شيميايي رنگين,
محمد,رستمی,47500313800,1989-12-14,غرب يوسف,قاچاقچی,
النا,ملکیان,82790626152,1995-08-09,شرق دانيال,ایمان تجارت روشن,
النا,وثاق,38239948332,1976-11-30,بندر محدثه,خاك چيني ايران,
محمد,ملکیان,52531662883,1988-01-27,غرب محيا,معدني دماوند,
محمدحسین,صارمی,43249548186,1984-01-09,شرق محدثه,قاچاقچی,
ایلیا,قاضی,86201060912,1975-12-03,باغات کيانا,آفرینه طوس,
مليکا,نامور,83576248688,1992-03-01,روستای امیر علی,گمرگ ایران,
مبین,محمدی,25667309481,2018-05-29,استان یسنا,سايپا,
امیر علی,رسولی,33650035436,1994-12-16,غرب ابوالفضل,سرمايه گذاري هامون کيش,
اسرا,کرمانی,38432433606,1991-08-20,روستای حسنا,سيمان  ساوه,
امیرمهدی,همدانی,30925235372,1994-09-07,بندر الينا,دوده صنعتي پارس,
محمدمهدي,عبدالمالکی,71887055079,2018-05-23,شهرستان آرش,سرمایه گذاری توسعه  الوند غدیر,
مريم,علی شاهی,71226599405,1995-05-04,شهر سينا,توسعه صنايع غذايي بم,
پرنيا,رودگر,69113356394,1984-07-01,باغات آیلین,بانک ایران زمین,
دانیال,عبدالمالکی,92199895284,1991-01-22,بندر رضا,سیمان جوین,
حلما,نوروزی,29788632862,1973-11-20,شهر نرگس,پتروشیمی مارون,
اسرا,خسروجردی,84353924251,2006-12-02,روستای نازنين,سيمان  ساوه,
محمد,بهرامی,25223899828,1972-03-12,شهر اسما,حمل و نقل خدمات دریایی آبادان,
زینب,عزیزی,46123997739,1999-08-09,غرب علي,گروه سرمايه گذاري ها,
رها,پارسا,12086141405,1985-01-18,جنوب باران,مخابرات ایران,
سارا,معروف,53872458205,2017-04-01,استان حسین,لابراتوارهای داروهای گیاهی طبیعت زنده,
ابوالفضل,منصوری,74800275320,2005-06-21,روستای پارسا,گمرگ ایران,
محیا,میردامادی,37255537859,1997-08-26,شمال نازنین,ایران خودرو تبریز,
محمدیاسین,محجوب,67458766730,1977-05-19,استان عباس,نورد و لوله صفا,
رقیه,سغیری,94235010721,1989-06-07,دهستان اميرعلي,گروه قند و شکر,
محمد طاها,کابلی,70487502617,1995-01-27,بندر زهرا,موکت نگین مشهد,
مريم,هنری,74690223735,2009-07-08,غرب یسنا,توسعه صنايع بهشهر – هلدينگ,
علی اصغر,هنری,32164246416,2006-03-24,روستای عرفان,سيمان شمال,
ريحانه,شاکری,45774780118,1979-01-17,دهستان فاطمياسارينا,مهندسی فرسار تجارت,
رضا,چنگیزی,59911022882,1973-11-14,روستای حسین,اتصال استیل هما,
هليا,صارمی,93205093029,1989-12-09,شمال امیرمحمد,ساخت تجهيزات سپاهان,
پریا,دادفر,61693787523,1994-10-04,شرق حسين,سرمايه گذاري توسعه معادن و فلزات,
ماهان,کابلی,66494129037,1986-06-01,بندر متین,آرد تجارت,
هليا,رفیعی,58114001336,2015-04-13,دهستان محمدپارسا,فراورده های سیب زمینی پریس اصفهان,
ياسمين,شبیری,65531682046,2005-10-08,جنوب سارا,پست بانک,
اميرعلي,فرجی,42008003200,1975-02-06,استان علي,شاتل,
پریا,سعیدی,35418843877,2008-09-05,شمال عرفان,رویال پیشگام شرق,
احسان,گلپایگانی,21593543432,1975-07-19,جنوب آتنا,سرمايه گذاري صنعت بيمه,
نیایش,صنایعی,34279919798,1986-04-23,روستای مهسا,توسعه نفت وگاز مپنا,
ساميار,چنگیزی,25682743406,1990-07-31,روستای كوثر,پمپ سمنان انرژی,
الينا,چنگیزی,80915325399,1997-11-22,شمال مائده,قاچاقچی,
ثنا,عقیلی,56052436370,1971-09-02,روستای ابوالفضل,مهندسی فرسار تجارت,
زهرا,سلطانی,65902365970,1977-01-08,شرق حدیث,بیمه نوین,
النا,موحد,24371245418,1984-11-17,باغات فاطمه زهرا,مجتمع ذوب و احیای روی قشم,
ستایش,چنگیزی,29219026041,1990-01-16,شهرستان حسام,گروه سرمايه گذاري ها,
نازنین,صیادی,24477369214,1980-04-27,شرق آيناز,قاچاقچی,
رضا,محمدی,91598432840,1983-11-03,شمال یاسین,پلاستيران,
یگانه,بهرامی,31112188321,1979-07-30,شهرستان نيايش,صنایع خالص سازان روی زنجان,
مهدیس,عباسی,25671189048,1988-02-11,بندر سبحان,قاچاقچی,
اميرمهدي,سمسار,72008353323,1977-09-04,شهرستان حسین,مهندسی بازرگانی درداران سریر,
كیانا,فرجی,39011196533,2006-11-01,باغات عباس,سوژميران,
علي,رودگر,34064901535,2011-10-26,شهرستان آراد,سيمان داراب,
ايليا,صیادی,42048017569,2000-05-28,استان نازنین زهرا,الياف,
آرمین,کابلی,84830010588,1990-06-06,دهستان مهدی,گروه مبلمان و مصنوعات ديگر,
ياسمين,رفیعی,36198681206,2000-05-17,شمال آرین,پتروشیمی ممسنی,
یوسف,مجتهدی,20057819190,1986-11-03,شهر پرهام,توليد ژلاتين کپسول ايران,
فاطمه,موسوی,36143115297,1987-03-29,شهرستان هستي,نيرو ترانس,
اميرمحمد,علی شاهی,51329703002,1992-09-18,استان آيلين,مديريت سرمايه گذاري اميد,
ماهان,طلوعی,59362880118,1986-10-06,غرب ياسين,زمزم آذربایجان,
محمد,لاچینی,28477372307,1983-07-26,جنوب محدثه,الكتريك خودرو شرق,
النا,نیلوفری,58366536684,1976-01-24,بندر عرشیا,مهندسی و ساخت توربین مپنا توکا,
علي,تهرانی,29552085793,1998-09-06,دهستان ساميار,قاچاقچی,
آیناز,تحسینی,35447124021,1970-02-18,شرق ملیكا,الكتريك خودرو شرق,
نيايش,پویان,17290802483,2003-09-14,غرب ستايش,توليدي تجهيزات ايمني راهها,
محمدحسين,سغیری,85602907300,1971-04-27,استان آوا,گروه واسطه گري هاي مالي,
الناز,عقیلی,79630109432,1972-09-22,شهر سارا,گروه مواد و محصولات دارويي,
محمدحسين,سمسار,96551572636,2017-09-02,باغات آرش,پالایش نفت آبادان,
الینا,سمسار,63983287558,2000-06-23,شمال معصومه,ره  گستر نفت,
هلیا,زنجانی,97794978810,1986-10-22,غرب عرفان,گروه فعاليتهاي پشتيباني و حمل و نقل,
باران,عباسی,24023261255,1999-04-11,روستای آرتين,سيمان بهبهان,
اميرمهدي,جنتی,66104983601,1985-12-09,باغات النا,صنايع شيميايي فارس,
یلدا,ملکیان,83858503848,1974-03-21,جنوب کيان,ساخت تجهيزات سپاهان,
حسام,سمسار,38686587044,1997-11-07,روستای حسام,زغال سنگ البرز مرکزی,
محدثه,ظفری,59188167252,2015-11-20,روستای پارسا,توسعه معادن روي ايران,
كیان,یزدی,59989705751,1997-06-17,بندر محمدحسين,سرمايه گذاري صنعت بيمه,
عرفان,سلطانی,27160787206,1991-11-24,بندر ماهان,پارس سوئيچ,
آيلين,ربانی,82725291370,1977-03-15,شرق يسنا,صنعتي بهشهر,
رها,شمشیری,83555419492,1978-08-08,جنوب النا,قاچاقچی,
علی اصغر,زنجانی,83326652048,1988-12-09,باغات ياسين,تراکتور سازی کردستان,
نازنین,سرخوشیان,67503629545,2000-08-15,روستای آرتين,صنايع گالوانيزه فجر سپاهان,
پریا,محمدی,30572248869,2012-06-08,جنوب احسان,نیکان شهد بارز,
اسما,گلپایگانی,19300466755,1983-10-23,دهستان اميرعباس,بیمه البرز,
ریحانه,مهدیان,58895185421,2017-10-25,شمال مليکا,الهام بیسان,
آرين,اشرفی,22767222730,2017-10-28,باغات ريحانه,ایران ارقام,
محمدرضا,منصوری,33268562274,1987-12-27,شهر ياسمين,ایمان تجارت روشن,
علي,پویان,56902265271,2015-09-24,غرب هستی,بين المللي توسعه ساختمان,
مبين,رفیعی,40908402364,2007-07-01,باغات آرین,یسکو,
سبحان,حسنی,33795239326,1985-02-19,دهستان آيدا,کابل تک,
محمدحسين,رضا زاده,73312587049,1977-12-07,باغات ایلیا,گروه مبلمان و مصنوعات ديگر,
اسرا,موحد,31991625297,1976-09-20,بندر محمدحسين,سخت آژند,
مهديس,معروف,16201375687,1996-07-30,دهستان آيلين,لامپ پارس شهاب,
اميرعلي,رضا زاده,92166854035,2019-06-02,شهرستان عباس,صنایع نساجی همدانیان,
یلدا,تهرانی,54798734656,1985-05-27,شرق متين,كارخانجات صنعتي  و توليدي اتمسفر,
طاها,تنزیلی,61311145315,1971-08-25,شهرستان پارسا,کشت وصنعت پیوند هراز,
علي,موسوی,11659330723,1986-04-13,جنوب ثنا,صنایع پتروشیمی ایران,
علی رضا,حمیدی,47495114320,2003-05-02,غرب یاسین,صنايع نساجي ايران,
آراد,صیادی,81282879449,2009-07-27,باغات محمدحسين,نیکان شهد بارز,
اميرمهدي,رسولی,23741471730,2019-09-01,دهستان حلما,توسعه برق شمال افشان گستر,
اسما,جلیلی,51856497828,1985-05-16,بندر كیان,لامپ پارس شهاب,
النا,محمدی,49486515787,1978-09-23,جنوب آتنا,صنایع خالص سازان روی زنجان,
هانيه,زارع,98021114545,1979-03-24,غرب هليا,irpmc,
سارینا,اکبر پور,83886378636,1982-09-30,دهستان متین,بانک دی,
مریم,هوشیار,73176100715,2011-07-15,روستای سارا,کاشی کرد,
آریا,همدانی,96859072421,2009-12-18,بندر یاسین,فراورده هاي لبني پاکسار ساري,
یاسین,ظفری,87560989702,2002-01-03,غرب بنیامین,فرآورد ه هاي غذايي و قند پيرانشهر,
حسنا,حمیدی,44950823481,2002-02-06,غرب الينا,صنعتي  پارس مينو,
زهرا,صیادی,73156618366,1979-11-10,جنوب مبین,گمرگ ایران,
اسما,ملکیان,25586537075,1997-02-20,روستای پرهام,صنعتی کشاورزی شیرین خراسان,
دانیال,شادروان,58437694622,2002-03-16,شمال محمدیاسین,کابل تک,
محمد,معین,47111843516,1992-08-05,روستای محمدياسين,توسعه فناوری اطلاعات خوارزمی,
آتنا,خسروجردی,12151058753,1981-09-24,باغات امیرمحمد,زغال سنگ البرز مرکزی,
سوگند,مجتبوی,71187649856,1971-03-14,بندر نیایش,کارخانجات قند قزوین,
سارینا,ضرغامی,68206541270,2017-12-09,شهر محمدرضا,ايران دارو,
ساميار,علی پور,15033758581,1985-06-16,استان ستایش,مهندسي و ساختمان ماشين سازي اراک,
آتنا,خسروجردی,23275702553,2010-02-09,شهر مهدی,ساخت تجهيزات سپاهان,
حلما,جلیلی,29038153969,1976-09-04,بندر محمد مهدی,مجتمع شیر و گوشت مهدشت,
