"from","to","ownership_id","date","amount"
"60867961250","3922953839","902266","1970-11-22","508448000"
"60867961250","54ب057","674743","1992-05-12","391242000"
"43706765307","66ی283","844208","2001-09-24","156184000"
"43706765307","18ر673","451347","1978-04-09","114096000"
"43706765307","13ب231","739635","1992-07-17","68020000"
"84878236978","5474741832","115020","1987-07-24","388685000"
"84878236978","3887191092","997026","1990-02-08","126911000"
"60120812794","7654234334","744267","2011-05-29","327205000"
"60120812794","78ر040","989826","2019-09-27","319405000"
"32754781455","3107640356","323629","2015-05-12","795589000"
"32754781455","8744561841","675880","1982-12-16","585336000"
"71323788289","1595912484","969586","1973-04-02","158270000"
"71323788289","16ی576","256048","2013-05-05","365454000"
"71323788289","85س679","498237","2008-09-12","308237000"
"71323788289","76ط209","740503","2007-03-01","276842000"
"12233495570","9143933244","535983","2001-01-23","732471000"
"72394092196","7130111103","208897","1984-11-28","115529000"
"72394092196","3518479635","639077","1980-12-11","199701000"
"72394092196","58ر956","221849","1989-01-22","276220000"
"72394092196","35ب746","818651","1977-05-19","92304000"
"72394092196","99ی331","720809","1989-08-14","231479000"
"24343480900","80و720","728131","1999-07-01","38325000"
"24343480900","85س532","498568","2010-05-15","55774000"
"59959565502","1463939121","956194","2015-03-17","482134000"
"59959565502","3879877250","514469","1973-01-02","112750000"
"59959565502","43و295","889731","2001-05-24","80237000"
"36903343189","4549893504","812264","2016-02-24","473725000"
"36903343189","64ر302","705562","2001-01-24","174651000"
"36903343189","71ق896","775308","1992-04-09","250151000"
"58448828288","7325806436","779845","2003-07-12","338933000"
"58448828288","71ر066","133364","1999-12-02","51930000"
"58448828288","12ق414","776759","2011-11-28","213596000"
"58448828288","91س987","865906","1996-10-19","139457000"
"46562544362","9223492613","122000","2019-05-22","207178000"
"46562544362","82ر348","812781","2001-10-15","157993000"
"47199579933","1543176567","614901","1988-04-09","477171000"
"40029975722","4456374888","338396","2008-04-29","651780000"
"40029975722","7719189777","727525","1979-05-15","138026000"
"61117350146","2177929029","157529","1981-03-22","525387000"
"61117350146","19ر002","762306","2001-07-07","372028000"
"71706131259","6625343725","779487","2001-11-27","545679000"
"71706131259","7972572143","585619","1991-10-18","390476000"
"71706131259","82ق057","284676","2012-03-11","281928000"
"34594642660","3646704093","363603","1990-09-09","618072000"
"34594642660","3749067530","366654","2014-06-17","449895000"
"34594642660","29س979","454014","2006-12-11","394357000"
"34594642660","61ط509","317129","2007-11-29","135351000"
"53572148400","2237537421","350958","2016-08-15","665098000"
"53572148400","8023509094","205065","2007-06-09","485375000"
"53572148400","47س436","255641","2010-02-26","173631000"
"53572148400","95و716","432294","2002-10-28","96731000"
"53572148400","71ج379","231040","2002-09-27","306561000"
"70321511395","2454697373","610235","1985-02-28","107633000"
"30732596082","7362136020","827443","1993-01-27","404316000"
"30732596082","4188679770","693773","1994-02-04","245832000"
"30732596082","18ب505","193403","1972-01-05","274726000"
"30732596082","63ق326","426403","2015-03-11","223641000"
"30732596082","93ب283","138184","2005-10-07","398211000"
"85048143105","6759699830","426542","1997-03-09","511881000"
"85048143105","1537868349","697100","1997-07-22","231099000"
"28694528358","6090092436","470183","1977-09-10","467744000"
"28694528358","4482342172","202537","1979-11-19","503718000"
"28694528358","57ج958","765005","2017-06-19","87082000"
"56677955800","60س103","519470","2015-11-06","239691000"
"56677955800","19ط424","214751","2009-11-18","327826000"
"95930366068","37و143","455117","1981-11-06","176742000"
"95930366068","66و391","993266","1997-03-23","97352000"
"95930366068","45ج461","267882","1997-04-16","261414000"
"66918243880","8490394055","118739","1998-10-03","432288000"
"66918243880","7237127866","129479","1980-01-27","345376000"
"81304499267","50ق669","281658","1989-04-05","69297000"
"81304499267","94ب140","120074","2014-01-07","174215000"
"55116452236","8777617444","626098","1995-05-05","419306000"
"55116452236","8116154080","197027","2010-02-11","340664000"
"55116452236","78و935","647153","1976-12-05","396416000"
"67084003305","7855159365","678584","1985-02-02","565120000"
"59292030071","8723107755","631791","1994-12-13","632108000"
"59292030071","5699690833","860076","2017-08-04","581335000"
"59292030071","32ر068","888422","1977-10-01","265774000"
"59292030071","82و392","384060","2004-03-29","277326000"
"47514594466","4712419177","205727","1971-03-30","310160000"
"47514594466","5507441043","346281","1998-10-26","257543000"
"25645540708","2362145899","669590","2004-07-02","394101000"
"25645540708","6272333989","776331","1978-04-22","420294000"
"25645540708","63ب231","903003","1990-01-08","65545000"
"25645540708","62ق178","175152","2011-10-27","193988000"
"25645540708","63ق632","463844","2011-10-28","189162000"
"31882185279","48و298","171956","1979-08-24","231655000"
"85787053763","66ط287","960504","2014-11-02","350273000"
"57233228242","62ق890","657561","1973-04-12","139129000"
"57233228242","88ی403","646921","1989-10-30","99235000"
"57233228242","93ط627","546646","1983-09-29","189274000"
"77143627318","5607744132","500632","2002-12-13","194479000"
"77143627318","6882016115","694722","2014-07-14","182217000"
"77143627318","54ط553","819956","1974-09-02","223889000"
"96431702656","8470401181","125254","2016-09-07","482705000"
"96431702656","6920173316","304849","2014-03-06","419410000"
"70428487112","1356591000","811196","1992-11-13","477641000"
"70428487112","26ی894","783212","1974-05-23","259388000"
"70428487112","87ب470","999763","1975-08-08","179626000"
"81320818442","46س466","362867","2003-06-22","125032000"
"81320818442","16ب901","773533","2018-09-23","37947000"
"81320818442","67ی550","507081","1993-09-26","201283000"
"35599712228","4893045335","177867","1972-05-19","788019000"
"84861441285","23ط592","907954","2011-05-29","382320000"
"84861441285","81ر760","478938","1986-02-04","275437000"
"84861441285","80و510","342744","1996-11-23","275485000"
"56695771716","20ج051","781945","1994-06-23","272110000"
"73956218272","5886809855","413572","1996-08-08","396844000"
"73956218272","65ی765","616723","1982-09-01","32702000"
"51278312804","7052765029","735380","2003-04-06","689741000"
"51278312804","3006848847","960825","2012-06-12","601993000"
"78749186277","8059506093","190547","1974-08-05","360902000"
"78749186277","56و574","462477","1974-11-03","256275000"
"78749186277","30ر592","698102","1999-12-25","70022000"
"78749186277","83ق725","473805","1991-11-15","27135000"
"24527024705","22ی037","226295","1984-10-13","171573000"
"45178798859","4927385771","594488","2000-09-17","444240000"
"89653599540","3929627304","885198","2004-07-07","660177000"
"89653599540","9583433872","846746","2005-12-08","469750000"
"55156939157","67ی312","173433","2004-07-08","145130000"
"55156939157","35و770","645369","1988-02-11","113355000"
"52294644447","1459044117","553121","1988-12-16","768348000"
"52294644447","1761220525","560232","1972-06-20","372939000"
"52294644447","77س528","252654","1990-03-12","341103000"
"52294644447","80ب234","118726","2013-07-02","234442000"
"52294644447","55ط162","500331","2005-03-16","176677000"
"62241280451","69ی772","475517","1980-04-23","271210000"
"28668596665","5502736205","184511","1977-04-16","328822000"
"28668596665","17س832","696977","2017-11-17","318866000"
"12070657232","3459179728","538811","2001-10-09","546943000"
"12070657232","8351468496","131832","1973-06-15","676499000"
"12070657232","59ب014","635814","2017-10-11","128210000"
"12070657232","41ب885","179066","1995-07-19","93801000"
"59477883959","5009098231","258921","2008-05-24","198618000"
"59477883959","6981893429","623060","2005-05-30","646521000"
"59477883959","53ج731","994127","1998-09-02","322251000"
"27007827759","4276673481","191766","1972-09-17","751888000"
"27007827759","83ب879","651947","2019-03-25","209455000"
"27007827759","91ی275","293213","1980-08-02","59447000"
"12654486449","3665474948","171717","2012-12-25","186884000"
"12654486449","9736931174","146488","1974-05-01","191836000"
"12654486449","27و979","176274","1991-05-01","359347000"
"12654486449","49س333","371425","2019-12-07","81067000"
"12654486449","22س896","300066","1972-12-09","261997000"
"33085092241","19ق505","754986","1972-04-10","305757000"
"33085092241","81ق675","604080","1982-06-12","378825000"
"33085092241","25ط586","713014","1974-12-02","142262000"
"93885853572","4343311844","101170","2004-07-10","130572000"
"93885853572","2235597442","607762","2014-06-15","234572000"
"93885853572","62ی004","599931","2015-08-21","249786000"
"93885853572","84ج859","760879","1986-12-31","251664000"
"93885853572","43ی720","709118","1984-11-19","176521000"
"34916755002","46ق039","902900","1989-07-21","352760000"
"34916755002","65س403","549507","2000-09-02","360141000"
"79909233885","68ط757","248000","1990-09-30","327942000"
"79909233885","24ج719","646626","1996-01-07","35567000"
"95687027155","31ی068","620634","1981-07-15","327804000"
"95687027155","23ب494","417008","1986-03-20","105249000"
"95687027155","66ر540","130409","2008-09-17","176633000"
"99895521587","25ر493","283516","2016-07-15","331110000"
"99895521587","95ی644","115674","1998-04-28","320287000"
"99895521587","10و685","885628","1970-01-05","303025000"
"45385093691","59ج945","341970","1987-03-15","203112000"
"45385093691","62ج988","146790","1997-08-08","62074000"
"67236065260","6289441586","505033","1982-02-01","524586000"
"67236065260","7320371436","364853","1997-09-01","345611000"
"67236065260","43ج674","940055","1995-08-10","171935000"
"45937489689","7277615342","725607","2017-11-16","360745000"
"45937489689","4959907892","320939","2013-08-08","130943000"
"45937489689","23ق075","644586","2017-01-02","344063000"
"97896784968","5486982874","657965","2008-10-16","384883000"
"60414841371","7423982389","661989","2000-06-20","232952000"
"60414841371","62و975","277221","2009-08-08","184457000"
"60414841371","85و189","123228","1991-10-11","35813000"
"26180735292","1172097123","802109","2018-05-25","326764000"
"26180735292","4427090235","859942","2011-06-01","758281000"
"26180735292","90و790","951535","2000-01-14","164793000"
"26180735292","16ط649","812496","2004-03-11","84712000"
"65287824235","2418592753","602854","1982-07-15","558383000"
"65287824235","39و154","917484","1983-06-14","330052000"
"65287824235","91ط917","833346","1986-10-08","86340000"
"65287824235","90و585","733189","1994-07-30","193259000"
"57832847608","44ر886","112327","2009-12-12","212591000"
"57832847608","79ر342","161213","1997-09-07","136396000"
"71487955815","88ط052","685556","1971-09-24","28129000"
"89053880301","2038512381","122555","2010-08-05","777245000"
"84593378399","2889188671","644110","1982-11-17","746903000"
"84593378399","8485227716","654543","2008-11-23","206287000"
"84593378399","88ج832","736677","1993-09-12","124120000"
"84593378399","15ر721","966499","1975-08-23","298100000"
"11243354711","3825923217","544551","1981-09-08","646508000"
"11243354711","24ج637","947311","1988-06-11","86021000"
"93190467955","1535984784","221271","1971-03-30","352719000"
"93190467955","34ی341","875307","2011-04-12","289211000"
"93190467955","50و797","540897","1971-11-21","365461000"
"93190467955","45ج479","502508","2003-07-10","349753000"
"75905954490","7098142998","341981","1970-08-19","270410000"
"75905954490","9420377184","939280","2019-01-28","390635000"
"75905954490","56ب618","181029","1986-05-21","252237000"
"67580979688","69ب676","326569","2009-12-08","164120000"
"45510514668","9279715513","182584","2019-09-13","641386000"
"45510514668","9678145074","216962","2001-04-30","500152000"
"45510514668","78ط163","114529","1972-09-17","399503000"
"25855574225","4663400390","493634","1980-06-13","458158000"
"25855574225","59و841","739010","1997-08-18","28689000"
"25855574225","21ی478","827036","1989-01-20","287131000"
"25855574225","15ب183","292210","1971-09-15","269354000"
"81052104644","4963060861","559042","2002-11-08","133160000"
"81052104644","67ب210","212544","2014-11-21","308520000"
"81052104644","59ج444","300849","2002-04-16","225480000"
"88432868787","6492039488","640828","1996-10-20","409665000"
"88432868787","97ط955","869046","1976-10-06","308264000"
"74850751402","4561024508","433938","1971-07-16","751719000"
"74850751402","7969978559","628500","2016-05-07","215043000"
